Sentence #,Word,POS,Tag
,forming,VBG,O
,a,DT,O
,pavement,NN,O
,.,.,O
,Widened,VBN,B-ORM
,joints,NNS,I-ORM
,",",",",I-ORM
,or,CC,I-ORM
,grikes,NNS,I-ORM
,",",",",I-ORM
,isolate,VB,I-ORM
,individual,JJ,I-ORM
,clints,NNS,I-ORM
,.,.,O
,Synonym,NNP,O
,",",",",O
,Flachkarren,NNP,O
,.,.,O
Sentence: 997,closed,VBN,B-FD
,depression,NN,I-FD
,:,:,O
,A,DT,O
,general,JJ,O
,term,NN,O
,for,IN,O
,any,DT,O
,enclosed,VBN,B-ORM
,topographic,JJ,O
,basin,NN,O
,having,VBG,O
,no,DT,O
,external,JJ,O
,drainage,NN,O
,",",",",O
,regardless,RB,O
,of,IN,O
,origin,NN,O
,or,CC,O
,size,NN,O
,.,.,O
,enclosed,VBN,O
Sentence: 1000,cockpit,NN,B-FD
,:,:,O
,A,DT,O
,star,NN,O
,-,HYPH,O
,shaped,VBN,O
,depression,NN,O
,having,VBG,B-ORM
,a,DT,I-ORM
,conical,JJ,I-ORM
,or,CC,I-ORM
,slightly,RB,I-ORM
,concave,JJ,I-ORM
,floor,NN,I-ORM
,.,.,O
,The,DT,O
,surrounding,VBG,O
,hill,NN,O
,slopes,NNS,O
,are,VBP,O
,steep,JJ,O
,and,CC,O
,convex,JJ,O
,.,.,O
,Cockpits,NNS,O
,are,VBP,O
,the,DT,O
,common,JJ,O
,type,NN,O
,of,IN,O
,closed,VBN,O
,depressions,NNS,O
,in,IN,O
,a,DT,O
,Kegelkarst,NNP,O
,.,.,O
Sentence: 1001,cockpit,NN,B-FD
,:,:,O
,A,DT,O
,star,NN,B-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,depression,NN,O
,having,VBG,O
,a,DT,O
,conical,JJ,O
,or,CC,O
,slightly,RB,O
,concave,JJ,O
,floor,NN,O
,.,.,O
,The,DT,O
,surrounding,VBG,O
,hill,NN,O
,slopes,NNS,O
,are,VBP,O
,steep,JJ,O
,and,CC,O
,convex,JJ,O
,.,.,O
,Cockpits,NNS,O
,are,VBP,O
,the,DT,O
,common,JJ,O
,type,NN,O
,of,IN,O
,closed,VBN,O
,depressions,NNS,O
,in,IN,O
,a,DT,O
,Kegelkarst,NNP,O
,.,.,O
Sentence: 1015,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,B-FD
,dam,NN,I-FD
,:,:,O
,A,DT,O
,wall,NN,B-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1018,rimstone,JJ,O
,barrage,NN,O
,",",",",O
,rimstone,NN,B-FD
,barrier,NN,I-FD
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,B-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1021,rimstone,JJ,B-FD
,barrage,NN,I-FD
,",",",",O
,rimstone,NN,O
,barrier,NN,O
,",",",",O
,rimstone,NN,O
,dam,NN,O
,:,:,O
,A,DT,O
,wall,NN,B-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,deposit,NN,O
,that,WDT,O
,impounds,VBZ,O
,pools,NNS,O
,of,IN,O
,water,NN,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,cascades,NNS,O
,of,IN,O
,streams,NNS,O
,saturated,VBN,O
,with,IN,O
,calcium,NN,O
,bicarbonate,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,gour,NNP,O
,.,.,O
,in,IN,O
,caves,NNS,O
,",",",",O
,around,IN,O
,springs,NNS,O
Sentence: 1034,rock,NN,B-FD
,pillar,NN,I-FD
,:,:,O
,A,DT,B-ORM
,residual,JJ,I-ORM
,isolated,VBN,I-ORM
,mass,NN,I-ORM
,of,IN,I-ORM
,bedrock,NN,I-ORM
,linking,VBG,I-ORM
,the,DT,I-ORM
,roof,NN,I-ORM
,or,CC,I-ORM
,overhanging,VBG,I-ORM
,wall,NN,I-ORM
,and,CC,I-ORM
,floor,NN,I-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,cave,NN,I-ORM
,",",",",O
,in,IN,O
,contrast,NN,O
,with,IN,O
,a,DT,O
,column,NN,O
,",",",",O
,which,WDT,O
,is,VBZ,O
,composed,VBN,O
,of,IN,O
,dripstone,NN,O
,or,CC,O
,flowstone,NN,O
,.,.,O
,mass,NN,O
,of,IN,O
,bedrock,NN,O
Sentence: 1036,rock,NN,B-FD
,pinnacle,NN,I-FD
,:,:,O
,A,DT,B-ORM
,tall,JJ,I-ORM
,sharp,JJ,I-ORM
,projection,NN,I-ORM
,of,IN,I-ORM
,bedrock,NN,I-ORM
,rising,NN,O
,from,IN,O
,the,DT,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1041,rock,NN,B-FD
,shelter,NN,I-FD
,:,:,O
,Shallow,JJ,B-ORM
,cave,NN,O
,under,IN,O
,an,DT,O
,overhanging,VBG,O
,rock,NN,O
,ledge,NN,O
,.,.,O
,Many,JJ,O
,sea,NN,O
,caves,NNS,O
,are,VBP,O
,rock,NN,O
,shelters,NNS,O
,.,.,O
,Also,RB,O
,found,VBN,O
,in,IN,O
,limestone,NN,O
,and,CC,O
,other,JJ,O
,rock,NN,O
,types,NNS,O
,where,WRB,O
,streams,NNS,O
,have,VBP,O
,undercut,VBN,O
,their,PRP$,O
,banks,NNS,O
,at,IN,O
,bends,NNS,O
,",",",",O
,or,CC,O
,where,WRB,O
,there,EX,O
,has,VBZ,O
,been,VBN,O
,abrasion,NN,O
,by,IN,O
,blowing,VBG,O
,sand,NN,O
,.,.,O
,Common,JJ,O
,in,IN,O
,tropical,JJ,O
,areas,NNS,O
,at,IN,O
,places,NNS,O
,where,WRB,O
,a,DT,O
,secondarily,RB,O
,hardened,VBN,O
,layer,NN,O
,of,IN,O
,limestone,NN,O
,forms,VBZ,O
,a,DT,O
,ledge,NN,O
,that,WDT,O
,projects,VBZ,O
,over,IN,O
,unindurated,JJ,O
,limestone,NN,O
,.,.,O
Sentence: 1056,scaling,NN,B-FD
,chip,NN,I-FD
,:,:,O
,A,DT,O
,thin,JJ,B-ORM
,small,JJ,I-ORM
,rather,RB,I-ORM
,irregular,JJ,I-ORM
,piece,NN,I-ORM
,of,IN,I-ORM
,limestone,NN,I-ORM
,",",",",I-ORM
,commonly,RB,I-ORM
,crumbly,JJ,I-ORM
,",",",",O
,which,WDT,O
,has,VBZ,O
,fallen,VBN,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,eave,NN,O
,.,.,O
,A,DT,O
,form,NN,O
,of,IN,O
,cave,NN,O
,breakdown,NN,O
,.,.,O
,limestone,NN,O
Sentence: 1060,scaling,NN,B-FD
,plate,NN,I-FD
,:,:,O
,A,DT,B-ORM
,small,JJ,I-ORM
,flat,JJ,I-ORM
,piece,NN,I-ORM
,of,IN,I-ORM
,rock,NN,I-ORM
,of,IN,I-ORM
,rectangular,JJ,I-ORM
,or,CC,I-ORM
,polygonal,JJ,I-ORM
,shape,NN,I-ORM
,",",",",O
,that,WDT,O
,has,VBZ,O
,fallen,VBN,O
,to,IN,O
,the,DT,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
,A,DT,O
,form,NN,O
,of,IN,O
,cave,NN,O
,breakdown,NN,O
,in,IN,O
,thin,JJ,O
,-,HYPH,O
,tedded,VBN,O
,impure,JJ,O
,limestone,NN,O
,cut,VBN,O
,by,IN,O
,closely,RB,O
,spaced,VBN,O
,joints,NNS,O
,.,.,O
Sentence: 1061,scaling,NN,B-FD
,plate,NN,I-FD
,:,:,O
,A,DT,O
,small,JJ,O
,flat,JJ,O
,piece,NN,O
,of,IN,O
,rock,NN,O
,of,IN,O
,rectangular,JJ,O
,or,CC,O
,polygonal,JJ,O
,shape,NN,O
,",",",",O
,that,WDT,O
,has,VBZ,O
,fallen,VBN,O
,to,IN,O
,the,DT,O
,floor,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
,A,DT,O
,form,NN,O
,of,IN,O
,cave,NN,O
,breakdown,NN,O
,in,IN,O
,thin,JJ,O
,-,HYPH,O
,tedded,VBN,O
,impure,JJ,O
,limestone,NN,O
,cut,VBN,B-ORM
,by,IN,I-ORM
,closely,RB,I-ORM
,spaced,VBN,I-ORM
,joints,NNS,I-ORM
,.,.,O
Sentence: 1063,scallop,NN,B-FD
,:,:,O
,Oval,NNP,B-ORM
,hollow,NN,I-ORM
,having,VBG,I-ORM
,an,DT,I-ORM
,asymmetric,JJ,I-ORM
,cross,NN,I-ORM
,section,NN,I-ORM
,along,IN,I-ORM
,its,PRP$,I-ORM
,main,JJ,I-ORM
,axis,NN,I-ORM
,.,.,O
,Scallops,NNS,O
,form,VBP,O
,patterns,NNS,O
,on,IN,O
,tl,NNP,O
,e,NNP,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,and,CC,O
,in,IN,O
,streambeds,NNS,O
,and,CC,O
,were,VBD,O
,used,VBN,O
,by,IN,O
,Bretz,NNP,O
,to,TO,O
,determine,VB,O
,direction,NN,O
,of,IN,O
,flow,NN,O
,of,IN,O
,turbulent,JJ,O
,water,NN,O
,",",",",O
,since,IN,O
,they,PRP,O
,are,VBP,O
,steeper,JJR,O
,on,IN,O
,the,DT,O
,upstream,JJ,O
,side,NN,O
,.,.,O
,Commonly,RB,O
,called,VBN,O
,flutes,NNS,O
,in,IN,O
,America,NNP,O
,.,.,O
Sentence: 1064,scallop,NN,B-FD
,:,:,O
,Oval,NNP,O
,hollow,NN,O
,having,VBG,O
,an,DT,O
,asymmetric,JJ,O
,cross,NN,O
,section,NN,O
,along,IN,O
,its,PRP$,O
,main,JJ,O
,axis,NN,O
,.,.,O
,Scallops,NNS,O
,form,VBP,O
,patterns,NNS,O
,on,IN,O
,tl,NNP,O
,e,NNP,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,and,CC,O
,in,IN,O
,streambeds,NNS,O
,and,CC,O
,were,VBD,O
,used,VBN,O
,by,IN,O
,Bretz,NNP,O
,to,TO,O
,determine,VB,O
,direction,NN,O
,of,IN,O
,flow,NN,O
,of,IN,O
,turbulent,JJ,O
,water,NN,O
,",",",",O
,since,IN,B-ORM
,they,PRP,I-ORM
,are,VBP,I-ORM
,steeper,JJR,I-ORM
,on,IN,I-ORM
,the,DT,I-ORM
,upstream,JJ,I-ORM
,side,NN,I-ORM
,.,.,O
,Commonly,RB,O
,called,VBN,O
,flutes,NNS,O
,in,IN,O
,America,NNP,O
,.,.,O
Sentence: 1086,sump,NN,B-FD
,:,:,O
,A,DT,O
,pool,NN,B-ORM
,of,IN,I-ORM
,underground,JJ,I-ORM
,water,NN,I-ORM
,or,CC,O
,point,NN,O
,on,IN,O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,that,WDT,O
,has,VBZ,O
,a,DT,O
,submerged,VBN,O
,extension,NN,O
,",",",",O
,the,DT,O
,nature,NN,O
,of,IN,O
,which,WDT,O
,has,VBZ,O
,not,RB,O
,been,VBN,O
,determined,VBN,O
,.,.,O
Sentence: 1108,torca,NN,B-FD
,:,:,O
,Large,JJ,O
,closed,VBN,O
,depression,NN,O
,",",",",O
,more,RBR,B-ORM
,or,CC,I-ORM
,less,RBR,I-ORM
,circular,JJ,I-ORM
,;,:,O
,a,DT,O
,doline,NN,O
,.,.,O
Sentence: 1117,tourelle,NN,B-FD
,:,:,O
,A,DT,O
,little,JJ,O
,tower,NN,O
,;,:,O
,applied,VBN,O
,to,IN,O
,small,JJ,O
,flat,JJ,B-ORM
,-,HYPH,I-ORM
,topped,VBN,I-ORM
,buttes,NNS,O
,of,IN,O
,limestone,NN,O
,in,IN,O
,karst,JJ,O
,areas,NNS,O
,.,.,O
,Contrasted,VBN,O
,with,IN,O
,pitons,NNS,O
,",",",",O
,which,WDT,O
,have,VBP,O
,pointed,VBN,O
,tops,NNS,O
,",",",",O
,and,CC,O
,with,IN,O
,coupoles,NNS,O
,",",",",O
,which,WDT,O
,have,VBP,O
,rounded,VBN,O
,tops,NNS,O
,.,.,O
Sentence: 1122,tower,NN,B-FD
,karst,NN,I-FD
,",",",",O
,Turmkarst,NNP,O
,:,:,O
,Karst,JJ,O
,topography,NN,O
,characterized,VBN,B-ORM
,by,IN,I-ORM
,isolated,VBN,I-ORM
,limestone,NN,I-ORM
,hills,NNS,I-ORM
,separated,VBN,I-ORM
,by,IN,I-ORM
,areas,NNS,I-ORM
,of,IN,I-ORM
,alluvium,NN,I-ORM
,or,CC,I-ORM
,other,JJ,I-ORM
,detrital,JJ,I-ORM
,sand,NN,I-ORM
,;,:,O
,towers,NNS,O
,are,VBP,O
,generally,RB,O
,steep,JJ,O
,-,HYPH,O
,sided,VBN,O
,forest,NN,O
,-,HYPH,O
,covered,VBN,O
,hills,NNS,O
,",",",",O
,and,CC,O
,many,JJ,O
,have,VBP,O
,flat,JJ,O
,tops,NNS,O
,.,.,O
Sentence: 1123,tower,NN,B-FD
,karst,NN,I-FD
,",",",",O
,Turmkarst,NNP,O
,:,:,O
,Karst,JJ,O
,topography,NN,O
,characterized,VBN,O
,by,IN,O
,isolated,VBN,O
,limestone,NN,O
,hills,NNS,O
,separated,VBN,O
,by,IN,O
,areas,NNS,O
,of,IN,O
,alluvium,NN,O
,or,CC,O
,other,JJ,O
,detrital,JJ,O
,sand,NN,O
,;,:,O
,towers,NNS,B-ORM
,are,VBP,I-ORM
,generally,RB,I-ORM
,steep,JJ,I-ORM
,-,HYPH,I-ORM
,sided,VBN,I-ORM
,forest,NN,I-ORM
,-,HYPH,I-ORM
,covered,VBN,I-ORM
,hills,NNS,I-ORM
,",",",",I-ORM
,and,CC,I-ORM
,many,JJ,I-ORM
,have,VBP,I-ORM
,flat,JJ,I-ORM
,tops,NNS,I-ORM
,.,.,O
Sentence: 1125,tower,NN,O
,karst,NN,O
,",",",",O
,Turmkarst,NNP,B-FD
,:,:,O
,Karst,JJ,O
,topography,NN,O
,characterized,VBN,B-ORM
,by,IN,I-ORM
,isolated,VBN,I-ORM
,limestone,NN,I-ORM
,hills,NNS,I-ORM
,separated,VBN,I-ORM
,by,IN,I-ORM
,areas,NNS,I-ORM
,of,IN,I-ORM
,alluvium,NN,I-ORM
,or,CC,I-ORM
,other,JJ,I-ORM
,detrital,JJ,I-ORM
,sand,NN,I-ORM
,;,:,O
,towers,NNS,O
,are,VBP,O
,generally,RB,O
,steep,JJ,O
,-,HYPH,O
,sided,VBN,O
,forest,NN,O
,-,HYPH,O
,covered,VBN,O
,hills,NNS,O
,",",",",O
,and,CC,O
,many,JJ,O
,have,VBP,O
,flat,JJ,O
,tops,NNS,O
,.,.,O
Sentence: 1126,tower,NN,O
,karst,NN,O
,",",",",O
,Turmkarst,NNP,B-FD
,:,:,O
,Karst,JJ,O
,topography,NN,O
,characterized,VBN,O
,by,IN,O
,isolated,VBN,O
,limestone,NN,O
,hills,NNS,O
,separated,VBN,O
,by,IN,O
,areas,NNS,O
,of,IN,O
,alluvium,NN,O
,or,CC,O
,other,JJ,O
,detrital,JJ,O
,sand,NN,O
,;,:,O
,towers,NNS,B-ORM
,are,VBP,I-ORM
,generally,RB,I-ORM
,steep,JJ,I-ORM
,-,HYPH,I-ORM
,sided,VBN,I-ORM
,forest,NN,I-ORM
,-,HYPH,I-ORM
,covered,VBN,I-ORM
,hills,NNS,I-ORM
,",",",",I-ORM
,and,CC,I-ORM
,many,JJ,I-ORM
,have,VBP,I-ORM
,flat,JJ,I-ORM
,tops,NNS,I-ORM
,.,.,O
Sentence: 1132,grike,UH,B-FD
,",",",",O
,gryke,NN,O
,:,:,O
,A,DT,O
,vertical,JJ,B-ORM
,or,CC,I-ORM
,subvertical,JJ,I-ORM
,fissure,NN,I-ORM
,in,IN,O
,a,DT,O
,limestone,NN,O
,pavement,NN,O
,developed,VBN,O
,by,IN,O
,solution,NN,O
,along,IN,O
,a,DT,O
,joint,NN,O
,.,.,O
,Synonym,NN,O
,:,:,O
,Kluftkarren,NNP,O
,.,.,O
Sentence: 1137,grike,UH,O
,",",",",O
,gryke,NN,B-FD
,:,:,O
,A,DT,O
,vertical,JJ,B-ORM
,or,CC,I-ORM
,subvertical,JJ,I-ORM
,fissure,NN,I-ORM
,in,IN,O
,a,DT,O
,limestone,NN,O
,pavement,NN,O
,developed,VBN,O
,by,IN,O
,solution,NN,O
,along,IN,O
,a,DT,O
,joint,NN,O
,.,.,O
,Synonym,NN,O
,:,:,O
,Kluftkarren,NNP,O
,.,.,O
Sentence: 1153,gulf,NN,B-FD
,:,:,O
,Steep,JJ,B-ORM
,-,HYPH,I-ORM
,walled,VBN,I-ORM
,closed,VBN,I-ORM
,depression,NN,I-ORM
,having,VBG,I-ORM
,a,DT,I-ORM
,flat,JJ,I-ORM
,alluviated,VBN,I-ORM
,bottom,NN,I-ORM
,;,:,O
,in,IN,O
,some,DT,O
,gulfs,NNS,O
,a,DT,O
,stream,NN,O
,flows,VBZ,O
,across,IN,O
,the,DT,O
,bottom,NN,O
,.,.,O
Sentence: 1165,hall,NN,B-FD
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,B-ORM
,lofty,JJ,I-ORM
,chamber,NN,I-ORM
,which,WDT,O
,is,VBZ,O
,much,RB,O
,longer,RBR,O
,than,IN,O
,it,PRP,O
,is,VBZ,O
,wide,JJ,O
,.,.,O
Sentence: 1169,hanging,VBG,B-FD
,blade,NN,I-FD
,:,:,O
,A,DT,O
,blade,NN,O
,projecting,VBG,B-ORM
,down,RP,I-ORM
,from,IN,I-ORM
,the,DT,I-ORM
,ceiling,NN,I-ORM
,.,.,O
Sentence: 1173,haystack,NN,B-FD
,hill,NN,I-FD
,:,:,O
,In,IN,O
,the,DT,O
,tropics,NNS,O
,",",",",O
,rounded,VBN,B-ORM
,conical,JJ,I-ORM
,hill,NN,I-ORM
,of,IN,O
,limestone,NN,O
,developed,VBD,O
,as,IN,O
,a,DT,O
,result,NN,O
,of,IN,O
,solution,NN,O
,.,.,O
,Term,NN,O
,being,VBG,O
,replaced,VBN,O
,by,IN,O
,mogote,NN,O
,.,.,O
Sentence: 1185,helictite,NN,B-FD
,:,:,O
,A,DT,O
,curved,VBN,B-ORM
,or,CC,I-ORM
,angular,JJ,I-ORM
,twiglike,JJ,I-ORM
,lateral,JJ,I-ORM
,projection,NN,I-ORM
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,having,VBG,O
,a,DT,O
,tiny,JJ,O
,central,JJ,O
,canal,NN,O
,",",",",O
,found,VBN,O
,in,IN,O
,caves,NNS,O
,.,.,O
,Synonym,NN,O
,:,:,O
,eccentric,JJ,O
,stalactite,NN,O
,.,.,O
Sentence: 1186,helictite,NN,B-FD
,:,:,O
,A,DT,O
,curved,VBN,O
,or,CC,O
,angular,JJ,O
,twiglike,JJ,O
,lateral,JJ,O
,projection,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,having,VBG,B-ORM
,a,DT,I-ORM
,tiny,JJ,I-ORM
,central,JJ,I-ORM
,canal,NN,I-ORM
,",",",",O
,found,VBN,O
,in,IN,O
,caves,NNS,O
,.,.,O
,Synonym,NN,O
,:,:,O
,eccentric,JJ,O
,stalactite,NN,O
,.,.,O
Sentence: 1189,heligmite,NN,B-FD
,:,:,O
,An,DT,O
,eccentric,JJ,O
,growing,VBG,O
,upward,RB,O
,from,IN,O
,a,DT,O
,cave,NN,O
,floor,NN,O
,or,CC,O
,from,IN,O
,a,DT,O
,shelf,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
,A,DT,O
,curved,JJ,B-ORM
,or,CC,I-ORM
,angular,JJ,I-ORM
,thin,JJ,I-ORM
,stalagmite,NN,I-ORM
,.,.,O
Sentence: 1233,Gypsum,NN,B-FD
,needles,NNS,I-FD
,are,VBP,O
,straight,JJ,B-ORM
,",",",",I-ORM
,clear,JJ,I-ORM
,crystals,NNS,O
,that,WDT,O
,grow,VBP,O
,by,IN,O
,extrusion,NN,O
,from,IN,O
,the,DT,O
,soil,NN,O
,in,IN,O
,some,DT,O
,caves,NNS,O
,.,.,O
Sentence: 1256,Longitudinal,JJ,B-FD
,rills,NNS,I-FD
,/,",",O
,flutes,NNS,O
,are,VBP,O
,suites,NNS,O
,of,IN,O
,vertical,JJ,B-ORM
,grooves,NNS,O
,that,WDT,O
,develop,VBP,O
,where,WRB,O
,a,DT,O
,water,NN,O
,film,NN,O
,flows,VBZ,O
,down,IN,O
,a,DT,O
,high,JJ,O
,angle,NN,O
,rock,NN,O
,face,NN,O
,.,.,O
Sentence: 1259,Longitudinal,JJ,O
,rills,NNS,O
,/,",",O
,flutes,NNS,B-FD
,are,VBP,O
,suites,NNS,O
,of,IN,O
,vertical,JJ,B-ORM
,grooves,NNS,O
,that,WDT,O
,develop,VBP,O
,where,WRB,O
,a,DT,O
,water,NN,O
,film,NN,O
,flows,VBZ,O
,down,IN,O
,a,DT,O
,high,JJ,O
,angle,NN,O
,rock,NN,O
,face,NN,O
,.,.,O
Sentence: 1279,The,DT,O
,hyporheic,JJ,B-FD
,zone,NN,I-FD
,is,VBZ,O
,a,DT,O
,zone,NN,O
,(,-LRB-,O
,usually,RB,O
,associated,VBN,O
,with,IN,O
,a,DT,O
,coupled,VBN,O
,river,NN,O
,-,HYPH,O
,alluvial,JJ,O
,aquifer,NN,O
,system,NN,O
,),-RRB-,O
,that,WDT,B-ORM
,has,VBZ,I-ORM
,a,DT,I-ORM
,variable,JJ,I-ORM
,thickness,NN,I-ORM
,and,CC,I-ORM
,lateral,JJ,I-ORM
,extent,NN,I-ORM
,",",",",O
,through,IN,O
,which,WDT,O
,surface,NN,O
,water,NN,O
,and,CC,O
,groundwater,NN,O
,exchange,NN,O
,and,CC,O
,mix,NN,O
,.,.,O
,river,NN,O
,-,HYPH,O
,alluvial,JJ,O
,aquifer,NN,O
,system,NN,O
Sentence: 1285,Sand,NNP,B-FD
,is,VBZ,O
,a,DT,O
,cave,NN,O
,sediment,NN,O
,which,WDT,B-ORM
,was,VBD,I-ORM
,well,RB,I-ORM
,washed,VBN,I-ORM
,",",",",O
,since,IN,O
,it,PRP,O
,is,VBZ,O
,made,VBN,O
,up,RP,O
,almost,RB,O
,exclusively,RB,O
,of,IN,O
,quartz,JJ,O
,grains,NNS,O
,.,.,O
Sentence: 1291,Lowland,NNP,B-FD
,is,VBZ,O
,a,DT,O
,lower,JJR,O
,karstified,VBN,O
,section,NN,O
,with,IN,B-ORM
,gently,RB,I-ORM
,sloping,VBG,I-ORM
,hills,NNS,I-ORM
,.,.,O
Sentence: 1305,Scallops,NNS,B-FD
,are,VBP,O
,shallow,JJ,B-ORM
,niches,NNS,O
,",",",",O
,up,RP,O
,to,IN,O
,a,DT,O
,few,JJ,O
,cm,NNS,O
,long,RB,O
,",",",",O
,that,WDT,O
,are,VBP,O
,shaped,VBN,O
,by,IN,O
,eddies,NNS,O
,.,.,O
,eddies,NNS,O
Sentence: 1308,shaft,NN,B-FD
,:,:,O
,A,DT,O
,vertical,JJ,B-ORM
,passage,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1323,shawl,NN,B-FD
,:,:,O
,Simple,JJ,O
,triangular,JJ,B-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,curtain,NN,O
,",",",",O
,sheet,NN,O
,.,.,O
,A,DT,O
,thin,JJ,O
,coating,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,formed,VBN,O
,on,IN,O
,walls,NNS,O
,",",",",O
,shelves,NNS,O
,",",",",O
,benches,NNS,O
,",",",",O
,and,CC,O
,terraces,NNS,O
,by,IN,O
,trickling,VBG,O
,water,NN,O
,.,.,O
Sentence: 1326,shield,NN,B-FD
,:,:,O
,A,DT,O
,disk,NN,B-ORM
,-,HYPH,I-ORM
,shaped,VBN,I-ORM
,speleothem,NN,O
,standing,NN,O
,edgewise,NN,O
,at,IN,O
,a,DT,O
,high,JJ,O
,angle,NN,O
,.,.,O
Sentence: 1329,sink,NN,O
,",",",",O
,sinkhole,NN,B-FD
,:,:,O
,General,JJ,O
,terms,NNS,O
,for,IN,O
,closed,VBN,O
,depressions,NNS,O
,.,.,O
,They,PRP,B-ORM
,may,MD,I-ORM
,be,VB,I-ORM
,basin,NN,I-ORM
,",",",",I-ORM
,funnel,NN,I-ORM
,",",",",I-ORM
,or,CC,I-ORM
,cylindrical,JJ,I-ORM
,shaped,VBN,I-ORM
,.,.,O
Sentence: 1331,sink,NN,B-FD
,",",",",O
,sinkhole,NN,O
,:,:,O
,General,JJ,O
,terms,NNS,O
,for,IN,O
,closed,VBN,O
,depressions,NNS,O
,.,.,O
,They,PRP,B-ORM
,may,MD,I-ORM
,be,VB,I-ORM
,basin,NN,I-ORM
,",",",",I-ORM
,funnel,NN,I-ORM
,",",",",I-ORM
,or,CC,I-ORM
,cylindrical,JJ,I-ORM
,shaped,VBN,I-ORM
,.,.,O
Sentence: 1361,solution,NN,B-FD
,pan,NN,I-FD
,:,:,O
,Shallow,JJ,O
,solution,NN,O
,basin,NN,O
,formed,VBN,O
,on,IN,O
,bare,JJ,O
,limestone,NN,O
,",",",",O
,generally,RB,B-ORM
,characterized,VBN,I-ORM
,by,IN,I-ORM
,flat,JJ,I-ORM
,bottom,JJ,I-ORM
,and,CC,I-ORM
,overhanging,VBG,I-ORM
,sides,NNS,I-ORM
,.,.,O
,Synonyms,NNS,O
,:,:,O
,Kamenitza,NNP,O
,;,:,O
,Opferkessel,NNP,O
,;,:,O
,panhole,NN,O
,;,:,O
,tinajita,NN,O
,.,.,O
Sentence: 1362,solution,NN,B-FD
,pan,NN,I-FD
,:,:,O
,Shallow,JJ,B-ORM
,solution,NN,O
,basin,NN,O
,formed,VBN,O
,on,IN,O
,bare,JJ,O
,limestone,NN,O
,",",",",O
,generally,RB,O
,characterized,VBN,O
,by,IN,O
,flat,JJ,O
,bottom,JJ,O
,and,CC,O
,overhanging,VBG,O
,sides,NNS,O
,.,.,O
,Synonyms,NNS,O
,:,:,O
,Kamenitza,NNP,O
,;,:,O
,Opferkessel,NNP,O
,;,:,O
,panhole,NN,O
,;,:,O
,tinajita,NN,O
,.,.,O
Sentence: 1386,solution,NN,B-FD
,pipe,NN,I-FD
,:,:,O
,A,DT,O
,vertical,JJ,O
,cylindrical,JJ,O
,hole,NN,O
