Sentence #,Word,POS,Tag
,sink,VBP,I-SUBJ
,",",",",O
,and,CC,O
,they,PRP,O
,produce,VBP,O
,landforms,NNS,O
,known,VBN,O
,as,IN,O
,blind,JJ,B-OBJ
,valleys,NNS,I-OBJ
,",",",",O
,because,IN,O
,their,PRP$,O
,valleys,NNS,O
,usually,RB,O
,terminate,VBP,O
,abruptly,RB,O
,in,IN,O
,a,DT,O
,cliff,NN,O
,or,CC,O
,steep,JJ,O
,slope,NN,O
,.,.,O
Sentence: 2267,Large,JJ,O
,allogenic,JJ,O
,streams,NNS,O
,penetrate,VBP,O
,farther,RBR,O
,into,IN,O
,the,DT,O
,karst,NN,O
,in,IN,O
,well,RB,O
,-,HYPH,O
,defined,VBN,O
,valleys,NNS,O
,before,IN,O
,they,PRP,O
,sink,VBP,O
,",",",",O
,and,CC,O
,they,PRP,O
,produce,VBP,O
,landforms,NNS,O
,known,VBN,O
,as,IN,O
,blind,JJ,B-OBJ
,valleys,NNS,I-OBJ
,",",",",O
,because,IN,O
,their,PRP$,O
,valleys,NNS,B-SUBJ
,usually,RB,I-SUBJ
,terminate,VBP,I-SUBJ
,abruptly,RB,I-SUBJ
,in,IN,I-SUBJ
,a,DT,I-SUBJ
,cliff,NN,I-SUBJ
,or,CC,I-SUBJ
,steep,JJ,I-SUBJ
,slope,NN,I-SUBJ
,.,.,O
Sentence: 2269,A,DT,O
,pre-ponor,JJ,B-OBJ
,retention,NN,I-OBJ
,is,VBZ,O
,a,DT,O
,temporary,JJ,O
,water,NN,B-SUBJ
,accumulation,NN,I-SUBJ
,in,IN,O
,the,DT,O
,surface,NN,O
,depression,NN,O
,just,RB,O
,above,IN,O
,the,DT,O
,ponor,NN,O
,.,.,O
,in,IN,O
,the,DT,O
,surface,NN,O
,depression,NN,O
,just,RB,O
,above,IN,O
,the,DT,O
,ponor,NN,O
Sentence: 2270,A,DT,O
,pre-ponor,JJ,B-OBJ
,retention,NN,I-OBJ
,is,VBZ,O
,a,DT,O
,temporary,JJ,O
,water,NN,O
,accumulation,NN,O
,in,IN,B-SUBJ
,the,DT,I-SUBJ
,surface,NN,I-SUBJ
,depression,NN,I-SUBJ
,just,RB,I-SUBJ
,above,IN,I-SUBJ
,the,DT,I-SUBJ
,ponor,NN,I-SUBJ
,.,.,O
,in,IN,O
,the,DT,O
,surface,NN,O
,depression,NN,O
,just,RB,O
,above,IN,O
,the,DT,O
,ponor,NN,O
Sentence: 2271,Pseudokarstic,NNP,B-OBJ
,caves,NNS,I-OBJ
,are,VBP,O
,natural,JJ,B-SUBJ
,underground,JJ,I-SUBJ
,spaces,NNS,I-SUBJ
,",",",",O
,large,JJ,O
,enough,JJ,O
,to,TO,O
,enter,VB,O
,and,CC,O
,investigate,VB,O
,",",",",O
,extending,VBG,O
,beyond,IN,O
,daylight,NN,O
,",",",",O
,and,CC,O
,produced,VBN,O
,by,IN,O
,some,DT,O
,process,NN,O
,other,JJ,O
,than,IN,O
,dissolution,NN,O
,.,.,O
Sentence: 2273,Pseudokarstic,NNP,B-OBJ
,caves,NNS,I-OBJ
,are,VBP,O
,natural,JJ,O
,underground,JJ,O
,spaces,NNS,O
,",",",",O
,large,JJ,O
,enough,JJ,O
,to,TO,O
,enter,VB,O
,and,CC,O
,investigate,VB,O
,",",",",O
,extending,VBG,O
,beyond,IN,O
,daylight,NN,O
,",",",",O
,and,CC,O
,produced,VBN,B-SUBJ
,by,IN,I-SUBJ
,some,DT,I-SUBJ
,process,NN,I-SUBJ
,other,JJ,I-SUBJ
,than,IN,I-SUBJ
,dissolution,NN,I-SUBJ
,.,.,O
Sentence: 2274,Pseudokarstic,NNP,B-OBJ
,caves,NNS,I-OBJ
,are,VBP,O
,natural,JJ,B-SUBJ
,underground,JJ,O
,spaces,NNS,O
,",",",",O
,large,JJ,O
,enough,JJ,O
,to,TO,O
,enter,VB,O
,and,CC,O
,investigate,VB,O
,",",",",O
,extending,VBG,O
,beyond,IN,O
,daylight,NN,O
,",",",",O
,and,CC,O
,produced,VBN,O
,by,IN,O
,some,DT,O
,process,NN,O
,other,JJ,O
,than,IN,O
,dissolution,NN,O
,.,.,O
Sentence: 2275,Pseudokarstic,NNP,B-OBJ
,caves,NNS,I-OBJ
,are,VBP,O
,natural,JJ,O
,underground,JJ,O
,spaces,NNS,O
,",",",",O
,large,JJ,B-SUBJ
,enough,JJ,I-SUBJ
,to,TO,I-SUBJ
,enter,VB,I-SUBJ
,and,CC,I-SUBJ
,investigate,VB,I-SUBJ
,",",",",O
,extending,VBG,O
,beyond,IN,O
,daylight,NN,O
,",",",",O
,and,CC,O
,produced,VBN,O
,by,IN,O
,some,DT,O
,process,NN,O
,other,JJ,O
,than,IN,O
,dissolution,NN,O
,.,.,O
Sentence: 2277,Emanation,NN,B-OBJ
,is,VBZ,O
,the,DT,O
,net,NN,B-SUBJ
,radon,NN,I-SUBJ
,production,NN,I-SUBJ
,rate,NN,I-SUBJ
,in,IN,O
,the,DT,O
,rock,NN,O
,walls,NNS,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,or,CC,O
,in,IN,O
,unconsolidated,JJ,O
,sediment,NN,O
,within,IN,O
,the,DT,O
,cave,NN,O
,",",",",O
,and,CC,O
,ultimately,RB,O
,depends,VBZ,O
,on,IN,O
,the,DT,O
,concentration,NN,O
,of,IN,O
,uranium,NN,O
,(,-LRB-,O
,which,WDT,O
,then,RB,O
,decays,VBZ,O
,to,IN,O
,radium,NN,O
,),-RRB-,O
,in,IN,O
,the,DT,O
,material,NN,O
,.,.,O
Sentence: 2278,Emanation,NN,B-OBJ
,is,VBZ,O
,the,DT,O
,net,NN,O
,radon,NN,O
,production,NN,O
,rate,NN,O
,in,IN,O
,the,DT,O
,rock,NN,O
,walls,NNS,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,or,CC,O
,in,IN,O
,unconsolidated,JJ,O
,sediment,NN,O
,within,IN,O
,the,DT,O
,cave,NN,O
,",",",",O
,and,CC,O
,ultimately,RB,O
,depends,VBZ,B-SUBJ
,on,IN,I-SUBJ
,the,DT,I-SUBJ
,concentration,NN,I-SUBJ
,of,IN,I-SUBJ
,uranium,NN,I-SUBJ
,(,-LRB-,I-SUBJ
,which,WDT,I-SUBJ
,then,RB,I-SUBJ
,decays,VBZ,I-SUBJ
,to,IN,I-SUBJ
,radium,NN,I-SUBJ
,),-RRB-,I-SUBJ
,in,IN,I-SUBJ
,the,DT,I-SUBJ
,material,NN,I-SUBJ
,.,.,O
Sentence: 2279,blanket,NN,B-OBJ
,:,:,O
,A,DT,O
,thick,JJ,O
,layer,NN,O
,of,IN,O
,dripstone,NN,B-SUBJ
,",",",",O
,not,RB,O
,translucent,JJ,O
,",",",",O
,see,VB,O
,also,RB,O
,bacon,NN,O
,;,:,O
,curtain,NN,O
,;,:,O
,drapery,NN,O
,.,.,O
Sentence: 2281,blanket,NN,B-OBJ
,:,:,O
,A,DT,O
,thick,JJ,B-SUBJ
,layer,NN,I-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,not,RB,O
,translucent,JJ,O
,",",",",O
,see,VB,O
,also,RB,O
,bacon,NN,O
,;,:,O
,curtain,NN,O
,;,:,O
,drapery,NN,O
,.,.,O
Sentence: 2282,blind,JJ,B-OBJ
,valley,NN,I-OBJ
,:,:,O
,A,DT,O
,valley,NN,O
,that,WDT,O
,ends,VBZ,O
,suddenly,RB,O
,at,IN,O
,the,DT,O
,point,NN,O
,where,WRB,O
,its,PRP$,O
,stream,NN,O
,disappears,VBZ,O
,underground,RB,O
,;,:,O
,some,DT,O
,blind,JJ,O
,valleys,NNS,O
,have,VBP,O
,no,DT,O
,present,JJ,O
,-,HYPH,O
,day,NN,O
,streams,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,half,NN,O
,-,HYPH,O
,blind,JJ,O
,valley,NN,O
,;,",",O
,marginal,JJ,O
,polje,NN,O
,.,.,O
Sentence: 2283,blind,JJ,B-OBJ
,valley,NN,I-OBJ
,:,:,O
,A,DT,O
,valley,NN,O
,that,WDT,O
,ends,VBZ,O
,suddenly,RB,O
,at,IN,B-SUBJ
,the,DT,I-SUBJ
,point,NN,I-SUBJ
,where,WRB,I-SUBJ
,its,PRP$,I-SUBJ
,stream,NN,I-SUBJ
,disappears,VBZ,I-SUBJ
,underground,RB,I-SUBJ
,;,:,O
,some,DT,O
,blind,JJ,O
,valleys,NNS,O
,have,VBP,O
,no,DT,O
,present,JJ,O
,-,HYPH,O
,day,NN,O
,streams,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,half,NN,O
,-,HYPH,O
,blind,JJ,O
,valley,NN,O
,;,",",O
,marginal,JJ,O
,polje,NN,O
,.,.,O
Sentence: 2284,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,hole,NN,B-SUBJ
,on,IN,O
,land,NN,O
,near,IN,O
,the,DT,O
,shore,NN,O
,through,IN,O
,which,WDT,O
,air,NN,O
,and,CC,O
,water,NN,O
,are,VBP,O
,forced,VBN,O
,by,IN,O
,incoming,VBG,O
,waves,NNS,O
,.,.,O
Sentence: 2285,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,hole,NN,O
,on,IN,O
,land,NN,O
,near,IN,O
,the,DT,O
,shore,NN,O
,through,IN,B-SUBJ
,which,WDT,I-SUBJ
,air,NN,I-SUBJ
,and,CC,I-SUBJ
,water,NN,I-SUBJ
,are,VBP,I-SUBJ
,forced,VBN,I-SUBJ
,by,IN,I-SUBJ
,incoming,VBG,I-SUBJ
,waves,NNS,I-SUBJ
,.,.,O
Sentence: 2286,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,hole,NN,O
,on,IN,O
,land,NN,O
,near,IN,B-SUBJ
,the,DT,I-SUBJ
,shore,NN,I-SUBJ
,through,IN,O
,which,WDT,O
,air,NN,O
,and,CC,O
,water,NN,O
,are,VBP,O
,forced,VBN,O
,by,IN,O
,incoming,VBG,O
,waves,NNS,O
,.,.,O
Sentence: 2287,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,hole,NN,O
,on,IN,B-SUBJ
,land,NN,I-SUBJ
,near,IN,O
,the,DT,O
,shore,NN,O
,through,IN,O
,which,WDT,O
,air,NN,O
,and,CC,O
,water,NN,O
,are,VBP,O
,forced,VBN,O
,by,IN,O
,incoming,VBG,O
,waves,NNS,O
,.,.,O
Sentence: 2288,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,small,JJ,O
,hole,NN,B-SUBJ
,in,IN,O
,the,DT,O
,surface,NN,O
,of,IN,O
,the,DT,O
,Nullarbor,NNP,O
,Plain,NNP,O
,through,IN,O
,which,WDT,O
,air,NN,O
,blows,VBZ,O
,in,IN,O
,and,CC,O
,out,RP,O
,with,IN,O
,observable,JJ,O
,force,NN,O
,",",",",O
,sometimes,RB,O
,audibly,RB,O
,.,.,O
,*,NFP,O
,blowing,VBG,O
,cave,NN,O
,.,.,O
,A,DT,O
,cave,NN,O
,out,IN,O
,of,IN,O
,which,WDT,O
,or,CC,O
,into,IN,O
,which,WDT,O
,a,DT,O
,current,NN,O
,of,IN,O
,air,NN,O
,flows,VBZ,O
,intermittently,RB,O
,.,.,O
Sentence: 2289,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,small,JJ,O
,hole,NN,O
,in,IN,O
,the,DT,O
,surface,NN,O
,of,IN,O
,the,DT,O
,Nullarbor,NNP,O
,Plain,NNP,O
,through,IN,B-SUBJ
,which,WDT,I-SUBJ
,air,NN,I-SUBJ
,blows,VBZ,I-SUBJ
,in,IN,I-SUBJ
,and,CC,I-SUBJ
,out,RP,I-SUBJ
,with,IN,I-SUBJ
,observable,JJ,I-SUBJ
,force,NN,I-SUBJ
,",",",",I-SUBJ
,sometimes,RB,I-SUBJ
,audibly,RB,I-SUBJ
,.,.,O
,*,NFP,O
,blowing,VBG,O
,cave,NN,O
,.,.,O
,A,DT,O
,cave,NN,O
,out,IN,O
,of,IN,O
,which,WDT,O
,or,CC,O
,into,IN,O
,which,WDT,O
,a,DT,O
,current,NN,O
,of,IN,O
,air,NN,O
,flows,VBZ,O
,intermittently,RB,O
,.,.,O
Sentence: 2291,blowhole,NN,B-OBJ
,:,:,O
,A,DT,O
,small,JJ,B-SUBJ
,hole,NN,O
,in,IN,O
,the,DT,O
,surface,NN,O
,of,IN,O
,the,DT,O
,Nullarbor,NNP,O
,Plain,NNP,O
,through,IN,O
,which,WDT,O
,air,NN,O
,blows,VBZ,O
,in,IN,O
,and,CC,O
,out,RP,O
,with,IN,O
,observable,JJ,O
,force,NN,O
,",",",",O
,sometimes,RB,O
,audibly,RB,O
,.,.,O
,*,NFP,O
,blowing,VBG,O
,cave,NN,O
,.,.,O
,A,DT,O
,cave,NN,O
,out,IN,O
,of,IN,O
,which,WDT,O
,or,CC,O
,into,IN,O
,which,WDT,O
,a,DT,O
,current,NN,O
,of,IN,O
,air,NN,O
,flows,VBZ,O
,intermittently,RB,O
,.,.,O
Sentence: 2292,blue,JJ,B-OBJ
,hole,NN,I-OBJ
,:,:,O
,A,DT,O
,major,JJ,O
,emergence,NN,B-SUBJ
,where,WRB,O
,water,NN,O
,rises,VBZ,O
,from,IN,O
,below,RB,O
,without,IN,O
,great,JJ,O
,turbulence,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,boiling,VBG,O
,spring,NN,O
,.,.,O
Sentence: 2293,blue,JJ,B-OBJ
,hole,NN,I-OBJ
,:,:,O
,A,DT,O
,major,JJ,O
,emergence,NN,O
,where,WRB,O
,water,NN,B-SUBJ
,rises,VBZ,I-SUBJ
,from,IN,I-SUBJ
,below,RB,I-SUBJ
,without,IN,I-SUBJ
,great,JJ,I-SUBJ
,turbulence,NN,I-SUBJ
,.,.,O
,See,VB,O
,also,RB,O
,boiling,VBG,O
,spring,NN,O
,.,.,O
Sentence: 2294,blue,JJ,B-OBJ
,hole,NN,I-OBJ
,:,:,O
,A,DT,O
,drowned,VBN,O
,solution,NN,O
,sinkhole,NN,B-SUBJ
,.,.,O
Sentence: 2295,blue,JJ,B-OBJ
,hole,NN,I-OBJ
,:,:,O
,A,DT,O
,drowned,VBN,B-SUBJ
,solution,NN,O
,sinkhole,NN,O
,.,.,O
Sentence: 2296,bogaz,NN,B-OBJ
,:,:,O
,A,DT,O
,long,JJ,O
,narrow,JJ,O
,chasm,NN,O
,enlarged,VBN,B-SUBJ
,by,IN,I-SUBJ
,solution,NN,I-SUBJ
,of,IN,I-SUBJ
,the,DT,I-SUBJ
,limestone,NN,I-SUBJ
,.,.,O
,See,VB,O
,also,RB,O
,corridor,NN,O
,;,:,O
,struga,NNP,O
,;,",",O
,kanjon,UH,O
,.,.,O
Sentence: 2297,boiling,VBG,B-OBJ
,spring,NN,I-OBJ
,:,:,O
,A,DT,O
,large,JJ,O
,turbulent,JJ,O
,spring,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,blue,JJ,O
,hole,NN,O
,.,.,O
Sentence: 2298,boiling,VBG,B-OBJ
,spring,NN,I-OBJ
,:,:,O
,A,DT,O
,large,JJ,O
,turbulent,JJ,B-SUBJ
,spring,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,blue,JJ,O
,hole,NN,O
,.,.,O
Sentence: 2299,boiling,VBG,B-OBJ
,spring,NN,I-OBJ
,:,:,O
,A,DT,O
,large,JJ,B-SUBJ
,turbulent,JJ,O
,spring,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,blue,JJ,O
,hole,NN,O
,.,.,O
Sentence: 2301,bone,NN,B-OBJ
,-,HYPH,I-OBJ
,breccia,NN,I-OBJ
,:,:,O
,Cave,NN,B-SUBJ
,breccia,NN,I-SUBJ
,including,VBG,O
,much,JJ,O
,bone,NN,O
,.,.,O
,breccia,NNP,O
Sentence: 2302,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,O
,of,IN,B-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,B-OBJ
,formation,NN,I-OBJ
,.,.,O
Sentence: 2303,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,B-SUBJ
,of,IN,I-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,B-OBJ
,formation,NN,I-OBJ
,.,.,O
Sentence: 2304,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,B-SUBJ
,deposit,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,B-OBJ
,formation,NN,I-OBJ
,.,.,O
Sentence: 2305,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,generally,RB,B-SUBJ
,found,VBD,I-SUBJ
,on,IN,I-SUBJ
,walls,NNS,I-SUBJ
,of,IN,I-SUBJ
,caves,NNS,I-SUBJ
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,B-OBJ
,formation,NN,I-OBJ
,.,.,O
Sentence: 2306,botryoid,NN,B-OBJ
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,O
,of,IN,B-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2307,botryoid,NN,B-OBJ
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,B-SUBJ
,of,IN,I-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2308,botryoid,NN,B-OBJ
,:,:,O
,A,DT,O
,grapelike,JJ,B-SUBJ
,deposit,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2309,botryoid,NN,B-OBJ
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,generally,RB,B-SUBJ
,found,VBD,I-SUBJ
,on,IN,I-SUBJ
,walls,NNS,I-SUBJ
,of,IN,I-SUBJ
,caves,NNS,I-SUBJ
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,O
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2310,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,O
,of,IN,B-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,B-OBJ
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2311,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,B-SUBJ
,of,IN,I-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,B-OBJ
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2312,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,B-SUBJ
,deposit,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,generally,RB,O
,found,VBD,O
,on,IN,O
,walls,NNS,O
,of,IN,O
,caves,NNS,O
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,B-OBJ
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2313,botryoid,NN,O
,:,:,O
,A,DT,O
,grapelike,JJ,O
,deposit,NN,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,generally,RB,B-SUBJ
,found,VBD,I-SUBJ
,on,IN,I-SUBJ
,walls,NNS,I-SUBJ
,of,IN,I-SUBJ
,caves,NNS,I-SUBJ
,.,.,O
,Synonyms,NNS,O
,",",",",O
,clusterite,NN,B-OBJ
,;,",",O
,grape,NN,O
,formation,NN,O
,.,.,O
Sentence: 2314,bourne,NNP,B-OBJ
,:,:,O
,Intermittent,JJ,O
,stream,NN,B-SUBJ
,in,IN,O
,a,DT,O
,normally,RB,O
,dry,JJ,O
,valley,NN,O
,in,IN,O
,chalk,NN,O
,country,NN,O
,.,.,O
Sentence: 2315,bourne,NNP,B-OBJ
,:,:,O
,Intermittent,JJ,B-SUBJ
,stream,NN,O
,in,IN,O
,a,DT,O
,normally,RB,O
,dry,JJ,O
,valley,NN,O
,in,IN,O
,chalk,NN,O
,country,NN,O
,.,.,O
Sentence: 2316,bourne,NNP,B-OBJ
,:,:,O
,Intermittent,JJ,O
,stream,NN,O
,in,IN,B-SUBJ
,a,DT,I-SUBJ
,normally,RB,I-SUBJ
,dry,JJ,I-SUBJ
,valley,NN,I-SUBJ
,in,IN,I-SUBJ
,chalk,NN,I-SUBJ
,country,NN,I-SUBJ
,.,.,O
Sentence: 2317,boxwork,NN,B-OBJ
,:,:,O
,Network,NN,O
,of,IN,O
,thin,JJ,O
,blades,NNS,O
,of,IN,B-SUBJ
,calcite,NN,I-SUBJ
,or,CC,I-SUBJ
,gypsum,NN,I-SUBJ
,etched,VBN,O
,out,RP,O
,in,IN,O
,relief,NN,O
,on,IN,O
,the,DT,O
,limestone,NN,O
,walls,NNS,O
,and,CC,O
,ceiling,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 2318,boxwork,NN,B-OBJ
,:,:,O
,Network,NN,O
,of,IN,O
,thin,JJ,B-SUBJ
,blades,NNS,I-SUBJ
,of,IN,O
,calcite,NN,O
,or,CC,O
,gypsum,NN,O
,etched,VBN,O
,out,RP,O
,in,IN,O
,relief,NN,O
,on,IN,O
,the,DT,O
,limestone,NN,O
,walls,NNS,O
,and,CC,O
,ceiling,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 2319,boxwork,NN,B-OBJ
,:,:,O
,Network,NN,B-SUBJ
,of,IN,I-SUBJ
,thin,JJ,I-SUBJ
,blades,NNS,I-SUBJ
,of,IN,O
,calcite,NN,O
,or,CC,O
,gypsum,NN,O
,etched,VBN,O
,out,RP,O
,in,IN,O
,relief,NN,O
,on,IN,O
,the,DT,O
,limestone,NN,O
,walls,NNS,O
,and,CC,O
,ceiling,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 2320,boxwork,NN,B-OBJ
,:,:,O
,Network,NN,O
,of,IN,O
,thin,JJ,O
,blades,NNS,O
,of,IN,O
,calcite,NN,O
,or,CC,O
,gypsum,NN,O
,etched,VBN,B-SUBJ
,out,RP,I-SUBJ
,in,IN,I-SUBJ
,relief,NN,I-SUBJ
,on,IN,I-SUBJ
,the,DT,I-SUBJ
,limestone,NN,I-SUBJ
,walls,NNS,I-SUBJ
,and,CC,I-SUBJ
,ceiling,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,cave,NN,I-SUBJ
,.,.,O
Sentence: 2321,bridge,NN,B-OBJ
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,residual,JJ,O
,rock,NN,B-SUBJ
,span,VBD,I-SUBJ
,across,IN,O
,a,DT,O
,passage,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,natural,JJ,O
,bridge,NN,O
Sentence: 2322,bridge,NN,B-OBJ
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,B-SUBJ
,residual,JJ,I-SUBJ
,rock,NN,I-SUBJ
,span,VBD,I-SUBJ
,across,IN,I-SUBJ
,a,DT,I-SUBJ
,passage,NN,I-SUBJ
,.,.,O
,See,VB,O
,also,RB,O
,natural,JJ,O
,bridge,NN,O
Sentence: 2323,bridge,NN,B-OBJ
,:,:,O
,In,IN,B-SUBJ
,a,DT,I-SUBJ
,cave,NN,I-SUBJ
,",",",",O
,a,DT,O
,residual,JJ,O
,rock,NN,O
,span,VBD,O
,across,IN,O
,a,DT,O
,passage,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,natural,JJ,O
,bridge,NN,O
Sentence: 2324,buried,VBN,B-OBJ
,karst,NN,I-OBJ
,:,:,O
,Karst,JJ,B-SUBJ
,topography,NN,I-SUBJ
,buried,VBN,O
,by,IN,O
,younger,JJR,O
,sediments,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,covered,VBN,O
,karst,NN,O
,;,",",O
,paleokarst,NN,O
,.,.,O
Sentence: 2325,buried,VBN,B-OBJ
,karst,NN,I-OBJ
,:,:,O
,Karst,JJ,O
,topography,NN,O
,buried,VBN,B-SUBJ
,by,IN,I-SUBJ
,younger,JJR,I-SUBJ
,sediments,NNS,I-SUBJ
,.,.,O
,See,VB,O
,also,RB,O
,covered,VBN,O
,karst,NN,O
,;,",",O
,paleokarst,NN,O
,.,.,O
Sentence: 2326,calcarenite,NN,B-OBJ
,:,:,O
,Limestone,NN,O
,or,CC,O
,dolomite,NN,O
,composed,VBN,B-SUBJ
,of,IN,I-SUBJ
,coral,NN,I-SUBJ
,or,CC,I-SUBJ
,shell,NN,I-SUBJ
,sand,NN,I-SUBJ
,or,CC,I-SUBJ
,of,IN,I-SUBJ
,grains,NNS,I-SUBJ
,derived,VBN,I-SUBJ
,from,IN,I-SUBJ
,the,DT,I-SUBJ
,disintegration,NN,I-SUBJ
,and,CC,I-SUBJ
,erosion,NN,I-SUBJ
,of,IN,I-SUBJ
,older,JJR,I-SUBJ
,limestones,NNS,I-SUBJ
,.,.,O
,Size,NN,O
,of,IN,O
,particles,NNS,O
,ranges,VBZ,O
,from,IN,O
,1,CD,O
,/,SYM,O
,16,CD,O
,to,IN,O
,2,CD,O
,millimeters,NNS,O
,.,.,O
Sentence: 2327,calcarenite,NN,B-OBJ
,:,:,O
,Limestone,NN,B-SUBJ
,or,CC,I-SUBJ
,dolomite,NN,I-SUBJ
,composed,VBN,O
,of,IN,O
,coral,NN,O
,or,CC,O
,shell,NN,O
,sand,NN,O
,or,CC,O
,of,IN,O
,grains,NNS,O
,derived,VBN,O
,from,IN,O
,the,DT,O
,disintegration,NN,O
,and,CC,O
,erosion,NN,O
,of,IN,O
,older,JJR,O
,limestones,NNS,O
,.,.,O
,Size,NN,O
,of,IN,O
,particles,NNS,O
,ranges,VBZ,O
,from,IN,O
,1,CD,O
