Sentence #,Word,POS,Tag
,izvir,Ncmsn,O
,ali,Cc,O
,občasni,Agpmsny,B-DEFINIENDUM
,ponor,Ncmsn,I-DEFINIENDUM
,.,Z,O
Sentence: 535,morska,Agpfsn,B-DEFINIENDUM
,estavela,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Estavela,Ncfsn,B-GENUS
,",",Z,O
,ki,Cs,B-HAS_FUNCTION
,obdobno,Rgp,I-HAS_FUNCTION
,požira,Vmpr3s,I-HAS_FUNCTION
,morsko,Agpfsa,I-HAS_FUNCTION
,vodo,Ncfsa,I-HAS_FUNCTION
,",",Z,O
,obdobno,Rgp,B-HAS_FUNCTION
,pa,Cc,I-HAS_FUNCTION
,bruha,Vmpr3s,I-HAS_FUNCTION
,brakično,Agpfsa,I-HAS_FUNCTION
,vodo,Ncfsa,I-HAS_FUNCTION
,.,Z,O
Sentence: 536,faseta,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Nekaj,Rgp,B-HAS_SIZE
,cm,Ncmsn,I-HAS_SIZE
,ali,Cc,I-HAS_SIZE
,dm,Ncmsn,I-HAS_SIZE
,dolga,Agpfsn,I-HAS_SIZE
,ovalna,Agpfsn,B-HAS_FORM
,vdolbinica,Ncfsn,B-GENUS
,v,Sl,B-HAS_LOCATION
,jamski,Agpfsl,I-HAS_LOCATION
,steni,Ncfsl,I-HAS_LOCATION
,ali,Cc,I-HAS_LOCATION
,dnu,Ncnsl,I-HAS_LOCATION
,rova,Ncmsg,I-HAS_LOCATION
,.,Z,O
,Globlja,Agpfsn,B-HAS_FORM
,in,Cc,I-HAS_FORM
,strmejša,Agcfsn,I-HAS_FORM
,je,Va-r3s-n,I-HAS_FORM
,na,Sl,I-HAS_FORM
,strani,Ncfsl,I-HAS_FORM
,",",Z,I-HAS_FORM
,iz,Sg,I-HAS_FORM
,katere,Pq-fsg,I-HAS_FORM
,je,Va-r3s-n,I-HAS_FORM
,pritekla,Vmep-sf,I-HAS_FORM
,voda,Ncfsn,I-HAS_FORM
,",",Z,I-HAS_FORM
,ki,Cs,I-HAS_FORM
,je,Va-r3s-n,I-HAS_FORM
,faseto,Ncfsa,I-HAS_FORM
,izdelala,Vmep-sf,I-HAS_FORM
,.,Z,O
,Po,Sl,B-HAS_FUNCTION
,tem,Pd-msl,I-HAS_FUNCTION
,znaku,Ncmsl,I-HAS_FUNCTION
,so,Va-r3p-n,I-HAS_FUNCTION
,fasete,Agpfpn,I-HAS_FUNCTION
,indikatorji,Ncmpn,I-HAS_FUNCTION
,smeri,Ncfsg,I-HAS_FUNCTION
,vodnega,Agpmsg,I-HAS_FUNCTION
,toka,Ncmsg,I-HAS_FUNCTION
,.,Z,O
,Možen,Agpmsnn,O
,je,Va-r3s-n,O
,tudi,Q,O
,drugačen,Agpmsnn,O
,nastanek,Ncmsn,O
,.,Z,O
,dnu,Ncnsl,O
Sentence: 537,fosilni,Agpmsny,B-DEFINIENDUM
,kotlič,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Kotlič,Npmsn,B-GENUS
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,je,Va-r3s-n,I-HAS_CAUSE
,zastal,Vmep-sm,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,razvoju,Ncmsl,I-HAS_CAUSE
,zaradi,Sg,I-HAS_CAUSE
,zatrpanosti,Ncfsg,I-HAS_CAUSE
,s,Si,I-HAS_CAUSE
,pleistocenskimi,Agpmpi,I-HAS_CAUSE
,sedimenti,Ncmpi,I-HAS_CAUSE
,",",Z,I-HAS_CAUSE
,navadno,Rgp,I-HAS_CAUSE
,z,Si,I-HAS_CAUSE
,morenskim,Agpnsi,I-HAS_CAUSE
,gradivom,Ncnsi,I-HAS_CAUSE
,.,Z,O
,gradivom,Ncnsi,O
Sentence: 538,geografija,Ncfsn,B-DEFINIENDUM
,krasa,Ncmsg,I-DEFINIENDUM
,:,Z,O
,Panoga,Ncfsn,B-GENUS
,geografije,Ncfsg,O
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ukvarja,Vmpr3s,O
,z,Si,O
,naravnimi,Agpfpi,O
,osnovami,Ncfpi,O
,in,Cc,O
,socialnim,Agpnsi,O
,valoriziranjem,Ncnsi,O
,krasa,Ncmsg,O
,.,Z,O
,valoriziranjem,Ncnsi,O
,krasa,Ncmsg,O
Sentence: 539,geološke,Agpfpn,B-DEFINIENDUM
,orgle,Ncfpn,I-DEFINIENDUM
,:,Z,O
,Oblika,Ncfsn,B-GENUS
,podtalnega,Agpmsg,I-GENUS
,krasa,Ncmsg,I-GENUS
,z,Si,O
,globokimi,Agpmpi,O
,žepi,Ncmpi,O
,ilovice,Ncfsg,O
,ali,Cc,O
,alohtonega,Agpnsg,O
,gradiva,Ncnsg,O
,v,Sl,B-HAS_LOCATION
,razjedeni,Appfsl,I-HAS_LOCATION
,kraški,Agpfsl,I-HAS_LOCATION
,kamnini,Ncfsl,I-HAS_LOCATION
,.,Z,O
,gradiva,Ncnsg,O
,kamnini,Ncfsl,O
Sentence: 540,golobinka,Ncfsn,B-DEFINIENDUM
,",",Z,O
,golobina,Ncfsn,O
,",",Z,O
,golobnjača,Ncfsn,O
,:,Z,O
,Lj.,Y,O
,za,Sa,O
,večjo,Agcfsa,B-HAS_SIZE
,udornico,Ncfsa,B-GENUS
,ali,Cc,O
,brezno,Ncnsa,B-GENUS
,s,Si,B-HAS_FORM
,širokim,Agpmsi,I-HAS_FORM
,skalnatim,Agpmsi,I-HAS_FORM
,vhodom,Ncmsi,I-HAS_FORM
,",",Z,O
,kjer,Cs,B-HAS_FUNCTION
,se,Px------y,I-HAS_FUNCTION
,zadržujejo,Vmpr3p,I-HAS_FUNCTION
,golobi,Ncmpn,I-HAS_FUNCTION
,.,Z,O
Sentence: 541,gora,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Visok,Agpmsnn,B-HAS_FORM
,kup,Ncmsn,O
,nakopičenega,Appnsg,O
,gradiva,Ncnsg,O
,v,Sl,B-HAS_LOCATION
,večjem,Agcmsl,I-HAS_LOCATION
,jamskem,Agpmsl,I-HAS_LOCATION
,prostoru,Ncmsl,I-HAS_LOCATION
,.,Z,O
,Prim.,Y,O
,Velika,Agpfsn,O
,gora,Ncfsn,O
,v,Sl,O
,Postojnski,Agpfsl,O
,jami,Ncfsl,O
,.,Z,O
,gradiva,Ncnsg,O
,Postojnski,Agpfsl,O
,jami,Ncfsl,O
Sentence: 542,griža,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Večje,Agcnsn,B-HAS_SIZE
,kamnito,Agpnsn,B-COMPOSITION_MEDIUM
,",",Z,I-COMPOSITION_MEDIUM
,gruščnato,Agpnsn,I-COMPOSITION_MEDIUM
,površje,Ncnsn,O
,iz,Sg,B-COMPOSITION_MEDIUM
,razpadlega,Appnsg,I-COMPOSITION_MEDIUM
,kamenja,Ncnsg,I-COMPOSITION_MEDIUM
,",",Z,O
,značilno,Agpnsn,B-HAS_LOCATION
,za,Sa,I-HAS_LOCATION
,polgoli,Ncmsan,I-HAS_LOCATION
,in,Cc,I-HAS_LOCATION
,goli,Agpmsay,I-HAS_LOCATION
,kras,Ncmsan,I-HAS_LOCATION
,.,Z,O
,Nerazpadla,Agpfsn,B-HAS_FORM
,kamnita,Agpfsn,I-HAS_FORM
,podlaga,Ncfsn,I-HAS_FORM
,je,Va-r3s-n,I-HAS_FORM
,bolj,Rgc,I-HAS_FORM
,ali,Cc,I-HAS_FORM
,manj,Rgc,I-HAS_FORM
,prekrita,Appfsn,I-HAS_FORM
,.,Z,O
Sentence: 543,guano,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Akumulacija,Ncfsn,B-GENUS
,ekskrementov,Ncmpg,I-COMPOSITION_MEDIUM
,živali,Ncfpg,I-COMPOSITION_MEDIUM
,v,Sl,I-COMPOSITION_MEDIUM
,jami,Ncfsl,I-COMPOSITION_MEDIUM
,",",Z,O
,navadno,Rgp,O
,netopirjev,Ncmpg,O
,.,Z,O
Sentence: 544,hidrografska,Agpfsn,O
,cona,Ncfsn,O
,",",Z,O
,kraška,Agpfsn,B-DEFINIENDUM
,hidrografska,Agpfsn,I-DEFINIENDUM
,cona,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Značilen,Agpmsnn,B-HAS_LOCATION
,hidrološki,Agpmsny,I-HAS_LOCATION
,sloj,Ncmsn,I-HAS_LOCATION
,v,Sl,I-HAS_LOCATION
,vertikalni,Agpfsl,I-HAS_LOCATION
,razčlenitvi,Ncfsl,I-HAS_LOCATION
,kraške,Agpfsg,I-HAS_LOCATION
,gmote,Ncfsg,I-HAS_LOCATION
,.,Z,O
,Hidrološke,Agpfpn,O
,cone,Ncfpn,O
,se,Px------y,O
,ločijo,Vmbr3p,O
,po,Sl,O
,smeri,Ncfsl,O
,pretakanja,Ncnsg,O
,vode,Ncfsg,O
,in,Cc,O
,po,Sl,O
,zapolnjenosti,Ncfsl,O
,votlin,Ncfpg,O
,(,Z,O
,gl.,Y,O
,aeracijska,Agpfsn,O
,oz.,Y,O
,vadozna,Agpfsn,O
,cona,Ncfsn,O
,",",Z,O
,freatična,Agpfsn,O
,cona,Ncfsn,O
,),Z,O
,.,Z,O
,sloj,Ncmsn,O
Sentence: 545,areacijska,Agpfsn,B-DEFINIENDUM
,cona,Ncfsn,I-DEFINIENDUM
,",",Z,O
,vadozna,Agpfsn,O
,cona,Ncfsn,O
,",",Z,O
,vadozna,Agpfsn,O
,voda,Ncfsn,O
,:,Z,O
,Stalno,Rgp,O
,suha,Agpfsn,B-GENUS
,cona,Ncfsn,I-GENUS
,",",Z,O
,vrhnja,Agpfsn,B-HAS_LOCATION
,hidrografska,Agpfsn,B-GENUS
,cona,Ncfsn,I-GENUS
,",",Z,O
,kjer,Cs,B-HAS_FUNCTION
,padavinska,Agpfsn,I-HAS_FUNCTION
,voda,Ncfsn,I-HAS_FUNCTION
,pretežno,Rgp,I-HAS_FUNCTION
,navzdol,Rgp,I-HAS_FUNCTION
,premika,Vmpr3s,I-HAS_FUNCTION
,in,Cc,B-HAS_FUNCTION
,se,Px------y,I-HAS_FUNCTION
,obdobno,Rgp,I-HAS_FUNCTION
,in,Cc,I-HAS_FUNCTION
,lokalno,Rgp,I-HAS_FUNCTION
,zbira,Vmpr3s,I-HAS_FUNCTION
,v,Sa,I-HAS_FUNCTION
,vodne,Agpmpa,I-HAS_FUNCTION
,curke,Ncmpa,I-HAS_FUNCTION
,.,Z,O
,Pretaka,Vmpr3s,B-HAS_LOCATION
,se,Px------y,I-HAS_LOCATION
,po,Sl,I-HAS_LOCATION
,kanalih,Ncmpl,I-HAS_LOCATION
,",",Z,I-HAS_LOCATION
,ki,Cs,I-HAS_LOCATION
,so,Va-r3p-n,I-HAS_LOCATION
,večinoma,Rgp,I-HAS_LOCATION
,zapolnjeni,Appmpn,I-HAS_LOCATION
,z,Si,I-HAS_LOCATION
,zrakom,Ncmsi,I-HAS_LOCATION
,(,Z,I-HAS_LOCATION
,odtod,Agpnsn,I-HAS_LOCATION
,ime,Ncnsn,I-HAS_LOCATION
,areacijska,Agpfsn,I-HAS_LOCATION
,cona,Ncfsn,I-HAS_LOCATION
,),Z,I-HAS_LOCATION
,.,Z,O
,Po,Sl,O
,Čvijiču,Npmsl,O
,tudi,Q,O
,suha,Agpfsn,O
,cona,Ncfsn,O
,.,Z,O
,Po,Sl,O
,nekaterih,Pi-npl,O
,pojmovanjih,Ncnpl,O
,pomenita,Vmbr3d,O
,vadozna,Agpfsn,O
,cona,Ncfsn,O
,in,Cc,O
,vadozna,Agpfsn,O
,voda,Ncfsn,O
,najnižjo,Agsfsa,O
,aeracijsko,Agpfsa,O
,cono,Ncfsa,O
,",",Z,O
,ki,Cs,O
,jo,Pp3fsa--y,O
,ob,Sl,O
,visokem,Agpmsl,O
,vodostaju,Ncmsl,O
,preplavlja,Vmpr3s,O
,voda,Ncfsn,O
,iz,Sg,O
,freatične,Agpfsg,O
,cone,Ncfsg,O
,.,Z,O
,voda,Ncfsn,O
,curke,Ncfsg,O
Sentence: 546,Žlebiči,Ncmpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,linearne,Agpfpn,B-HAS_FORM
,oblike,Ncfpn,I-HAS_FORM
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,nastanejo,Vmer3p,I-HAS_CAUSE
,zaradi,Sg,I-HAS_CAUSE
,gravitacije,Ncfsg,I-HAS_CAUSE
,",",Z,I-HAS_CAUSE
,ki,Cs,I-HAS_CAUSE
,povzroči,Vmer3s,I-HAS_CAUSE
,gibanje,Ncnsa,I-HAS_CAUSE
,vode,Ncfsg,I-HAS_CAUSE
,po,Sl,I-HAS_CAUSE
,strmcu,Ncmsl,I-HAS_CAUSE
,navzdol,Rgp,I-HAS_CAUSE
,.,Z,O
Sentence: 547,Najmanjšo,Agsfsa,B-HAS_SIZE_rev
,obliko,Ncfsa,I-HAS_SIZE_rev
,žlebičev,Ncmpg,B-GENUS_rev
,poimenuje,Vmer3s,O
,microkarren,Ncmsn,B-DEFINIENDUM
,.,Z,O
Sentence: 548,Preperevanje,Ncnsn,B-DEFINIENDUM
,kamnine,Ncfsg,I-DEFINIENDUM
,je,Va-r3s-n,O
,naravni,Agpmsny,B-HAS_CAUSE
,proces,Ncmsn,B-GENUS
,",",Z,O
,ki,Cs,O
,kamnino,Ncfsa,O
,v,Sl,O
,času,Ncmsl,O
,razkroji,Vmer3s,O
,na,Sa,O
,delce,Ncmpa,O
,",",Z,O
,iz,Sg,O
,katerih,Pq-mpg,O
,je,Va-r3s-n,O
,sestavljena,Appfsn,O
,.,Z,O
Sentence: 549,Pogozdovanje,Ncnsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,načrtno,Agpnsn,O
,sajenje,Ncnsn,B-GENUS
,mladik,Ncfpg,O
,gozdnega,Agpnsg,O
,drevja,Ncnsg,O
,na,Sl,B-HAS_LOCATION
,določenem,Appnsl,I-HAS_LOCATION
,zemljišču,Ncnsl,I-HAS_LOCATION
,zaradi,Sg,O
,gojitve,Ncfsg,O
,ali,Cc,O
,obnove,Ncfsg,O
,",",Z,O
,pomlajevanja,Ncnsg,O
,gozdov,Ncmpg,O
,",",Z,O
,ogozdovanje,Ncnsn,O
,pa,Cc,O
,spreminjanje,Ncnsn,O
,kmetijskih,Agpnpg,O
,zemljišč,Ncnpg,O
,",",Z,O
,to,Pd-nsn,O
,je,Va-r3s-n,O
,njiv,Ncfpg,O
,",",Z,O
,travnikov,Ncmpg,O
,",",Z,O
,sadovnjakov,Ncmpg,O
,",",Z,O
,vinogradov,Ncmpg,O
,in,Cc,O
,pašnikov,Ncmpg,O
,v,Sa,O
,gozd,Ncmsan,O
,oziroma,Cc,O
,njihovo,Ps3nsnp,O
,zaraščanje,Ncnsa,O
,z,Si,O
,gozdovi,Ncmpi,O
,.,Z,O
Sentence: 550,Kras,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,tip,Ncmsn,B-GENUS
,zemeljskega,Agpnsg,I-GENUS
,površja,Ncnsg,I-GENUS
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,dobil,Vmep-sm,O
,ime,Ncnsa,O
,po,Sl,O
,pokrajini,Ncfsl,O
,Kras,Npmsn,O
,v,Sl,O
,zaledju,Ncnsl,O
,Tržaškega,Agpmsg,O
,zaliva,Ncmsg,O
,.,Z,O
Sentence: 551,Ponvice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,pogosta,Agpfsn,O
,oblika,Ncfsn,B-GENUS
,sige,Ncfsg,I-GENUS
,.,Z,O
Sentence: 552,Najpomembnejši,Agsmsny,O
,proces,Ncmsn,B-GENUS_rev
,preoblikovanja,Ncnsg,I-GENUS_rev
,kraškega,Agpnsg,I-GENUS_rev
,površja,Ncnsg,I-GENUS_rev
,je,Va-r3s-n,O
,raztapljanje,Ncnsn,O
,oziroma,Cc,O
,kemično,Agpnsn,B-DEFINIENDUM
,preperevanje,Ncnsn,I-DEFINIENDUM
,in,Cc,O
,odnašanje,Ncnsn,O
,mase,Ncfsg,O
,v,Sl,O
,raztopini,Ncfsl,O
,v,Sa,B-HAS_LOCATION
,podzemlje,Ncnsa,I-HAS_LOCATION
,.,Z,O
Sentence: 553,Najpomembnejše,Agsfpn,O
,razlike,Ncfpn,O
,pri,Sl,O
,oblikovanju,Ncnsl,B-DEFINIENDUM
,krasa,Ncmsg,I-DEFINIENDUM
,v,Sl,B-HAS_LOCATION
,tropskih,Agpfpl,I-HAS_LOCATION
,geografskih,Agpfpl,I-HAS_LOCATION
,širinah,Ncfpl,I-HAS_LOCATION
,so,Va-r3p-n,B-HAS_CAUSE
,intenzivna,Agpfsn,I-HAS_CAUSE
,evapotranspiracija,Ncfsn,I-HAS_CAUSE
,in,Cc,I-HAS_CAUSE
,zanemarljivo,Agpnsn,I-HAS_CAUSE
,mehansko,Agpnsn,I-HAS_CAUSE
,preperevanje,Ncnsn,I-HAS_CAUSE
,",",Z,O
,pri,Sl,O
,čemer,Pr-nsl,O
,je,Va-r3s-n,O
,mišljena,Appfsn,O
,predvsem,Q,O
,odsotnost,Ncfsn,O
,zmrzalnega,Agpnsg,O
,preperevanja,Ncnsg,O
,.,Z,O
Sentence: 554,Mikroerodimeter,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,naprava,Ncfsn,B-GENUS
,",",Z,O
,ki,Cs,O
,jo,Pp3fsa--y,O
,sestavljata,Vmpr3d,O
,podstavek,Ncmsn,O
,in,Cc,O
,sonda,Ncfsn,O
,.,Z,O
Sentence: 555,Večje,Agcnsn,B-HAS_SIZE_rev
,kamnito,Agpnsn,O
,",",Z,O
,gruščnato,Agpnsn,B-HAS_FORM_rev
,površje,Ncnsn,I-GENUS_rev
,iz,Sg,B-COMPOSITION_MEDIUM_rev
,razpadlega,Appnsg,I-COMPOSITION_MEDIUM_rev
,kamenja,Ncnsg,I-COMPOSITION_MEDIUM_rev
,",",Z,O
,značilno,Agpnsn,B-HAS_LOCATION_rev
,za,Sa,I-HAS_LOCATION_rev
,polgoli,Ncmsan,I-HAS_LOCATION_rev
,in,Cc,I-HAS_LOCATION_rev
,goli,Agpmsay,I-HAS_LOCATION_rev
,kras,Ncmsan,I-HAS_LOCATION_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,griža,Ncfsn,B-DEFINIENDUM
,.,Z,O
Sentence: 556,Posebna,Agpfsn,O
,oblika,Ncfsn,O
,škrapelj,Ncfsg,B-GENUS_rev
,so,Va-r3p-n,O
,lašti,Ncmpn,B-DEFINIENDUM
,.,Z,O
Sentence: 557,Večje,Agcfpn,B-HAS_SIZE_rev
,kotanje,Ncfpn,B-GENUS_rev
,",",Z,O
,v,Sl,B-HAS_FORM_rev
,tlorisu,Ncmsl,I-HAS_FORM_rev
,bolj,Rgc,I-HAS_FORM_rev
,nepravilnih,Agpfpg,I-HAS_FORM_rev
,oblik,Ncfpg,I-HAS_FORM_rev
,",",Z,O
,imenujemo,Vmbr1p,O
,uvale,Ncfpn,B-DEFINIENDUM
,.,Z,O
Sentence: 558,Osnovni,Agpmsny,O
,mehanizem,Ncmsn,O
,nastanka,Ncmsg,O
,udornic,Ncfpg,O
,je,Va-r3s-n,O
,rušenje,Ncnsn,B-GENUS_rev
,jamskih,Agpmpg,I-GENUS_rev
,stropov,Ncmpg,I-GENUS_rev
,do,Sg,O
,površja,Ncnsg,O
,oziroma,Cc,O
,udor,Ncmsn,B-DEFINIENDUM
,.,Z,O
Sentence: 559,Ime,Ncnsn,O
,cockpit,Ncmsn,B-DEFINIENDUM
,izhaja,Vmpr3s,O
,z,Sg,O
,Jamajke,Npfsg,O
,",",Z,O
,saj,Cc,O
,naj,Q,O
,bi,Va-c,O
,bile,Va-p-pf,O
,kotanje,Ncfpn,B-GENUS
,podobne,Agpfpn,O
,arenam,Ncfpd,O
,za,Sa,O
,petelinje,Agpfpa,O
,boje,Ncfpa,O
,(,Z,O
,območje,Ncnsn,O
,stožčastega,Agpmsg,O
,krasa,Ncmsg,O
,v,Sl,O
,severnem,Agpmsl,O
,in,Cc,O
,osrednjem,Agpmsl,O
,delu,Ncmsl,O
,Jamajke,Npfsg,O
,se,Px------y,O
,imenuje,Vmbr3s,O
,Cockpit,Npmsn,O
,Country,Npmsn,O
,),Z,O
,.,Z,O
Sentence: 560,Sufozija,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,proces,Ncmsn,O
,spiranja,Ncnsg,B-GENUS
,drobnega,Agpmsg,O
,materiala,Ncmsg,O
,krovnine,Ncfsg,O
,v,Sa,B-HAS_LOCATION
,kraške,Agpmpa,I-HAS_LOCATION
,kanale,Ncmpa,I-HAS_LOCATION
,.,Z,O
Sentence: 561,odprto,Appnsn,B-DEFINIENDUM
,kraško,Agpnsn,I-DEFINIENDUM
,polje,Ncnsn,I-DEFINIENDUM
,:,Z,O
,Polje,Ncnsn,B-GENUS
,s,Si,B-HAS_FORM
,prekinjenim,Appmsi,I-HAS_FORM
,obodom,Ncmsi,I-HAS_FORM
,na,Sl,I-HAS_FORM
,eni,Mlpfsl,I-HAS_FORM
,strani,Ncfsl,I-HAS_FORM
,.,Z,O
Sentence: 562,fosilno,Agpnsn,B-DEFINIENDUM
,kraško,Agpnsn,I-DEFINIENDUM
,polje,Ncnsn,I-DEFINIENDUM
,:,Z,O
,V,Sl,O
,literaturi,Ncfsl,O
,se,Px------y,O
,javlja,Vmpr3s,O
,v,Sl,O
,več,Rgc,O
,pomenih,Ncmpl,O
,:,Z,O
,kraško,Agpnsn,O
,polje,Ncnsn,O
,",",Z,O
,zapolnjeno,Appnsn,O
,z,Si,O
,neprepustnimi,Agpmpi,O
,sedimenti,Ncmpi,O
,",",Z,O
,ali,Cc,O
,:,Z,O
,nekdanje,Agpnsn,B-GENUS
,kraško,Agpnsn,I-GENUS
,polje,Ncnsn,I-GENUS
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,mu,Pp3msd--y,I-HAS_CAUSE
,je,Va-r3s-n,I-HAS_CAUSE
,reka,Ncfsn,I-HAS_CAUSE
,predrla,Vmep-sf,I-HAS_CAUSE
,obod,Ncmsan,I-HAS_CAUSE
,.,Z,O
,Tudi,Q,O
,polje,Ncnsn,O
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,je,Va-r3s-n,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,osnovi,Ncfsl,I-HAS_CAUSE
,nastalo,Vmep-sn,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,subtropski,Agpfsl,I-HAS_CAUSE
,klimi,Ncfsl,I-HAS_CAUSE
,in,Cc,O
,je,Va-r3s-n,O
,danes,Rgp,O
,oblika,Ncfsn,B-HAS_FORM
,mediteranskega,Agpmsg,I-HAS_FORM
,krasa,Ncmsg,I-HAS_FORM
,.,Z,O
Sentence: 563,uvalasto,Agpnsn,B-DEFINIENDUM
,kraško,Agpnsn,I-DEFINIENDUM
,polje,Ncnsn,I-DEFINIENDUM
,:,Z,O
,Neizrazito,Agpnsn,O
,polje,Ncnsn,O
,manjših,Agcfpg,B-HAS_SIZE
,dimenzij,Ncfpg,I-HAS_SIZE
,",",Z,O
,prehodna,Agpfsn,O
,oblika,Ncfsn,B-HAS_FORM
,med,Si,I-HAS_FORM
,uvalo,Ncfsi,I-HAS_FORM
,in,Cc,I-HAS_FORM
,kraškim,Agpnsi,I-HAS_FORM
,poljem,Ncnsi,I-HAS_FORM
,",",Z,O
,navadno,Rgp,B-HAS_FORM
,brez,Sg,I-HAS_FORM
,vecjega,Agcnsg,I-HAS_FORM
,ravnega,Agpnsg,I-HAS_FORM
,dna,Ncnsg,I-HAS_FORM
,.,Z,O
Sentence: 564,kraško,Agpnsn,B-DEFINIENDUM
,jezero,Ncnsn,I-DEFINIENDUM
,:,Z,O
,Jezero,Ncnsn,B-GENUS
,s,Si,O
,kraškim,Agpmsi,O
,odtokom,Ncmsi,O
,in,Cc,O
,(,Z,O
,ali,Cc,O
,),Z,O
,kraškim,Agpmsi,O
,pritokom,Ncmsi,O
,.,Z,O
,More,Vmpr3s,O
,biti,Va-n,O
,periodično,Agpnsn,O
,",",Z,O
,kriptodepresijsko,Rgp,B-HAS_FORM
,itd.,Y,O
Sentence: 565,kraško,Agpnsn,B-DEFINIENDUM
,podzemeljsko,Agpnsn,I-DEFINIENDUM
,jezero,Ncnsn,I-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,B-HAS_SIZE
,kotanja,Ncfsn,B-GENUS
,s,Si,O
,stoječo,Appfsi,O
,vodo,Ncfsi,O
,v,Sl,B-HAS_LOCATION
,kraškem,Agpnsl,I-HAS_LOCATION
,podzemlju,Ncnsl,I-HAS_LOCATION
,.,Z,O
,Podobno,Agpnsn,O
,:,Z,O
,jamsko,Agpnsn,O
,jezero,Ncnsn,O
,",",Z,O
,(,Z,O
,glej,Vmpm2s,O
,podzemeljsko,Agpnsn,O
,jezero,Ncnsn,O
,!,Z,O
,),Z,O
,.,Z,O
Sentence: 566,kreda,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Porozna,Agpfsn,B-HAS_FUNCTION
,",",Z,O
,drobnozrnata,Agpfsn,B-HAS_FORM
,",",Z,O
,pretežno,Rgp,B-COMPOSITION_MEDIUM
,iz,Sg,I-COMPOSITION_MEDIUM
,skeletov,Ncmpg,I-COMPOSITION_MEDIUM
,mikroorganizmov,Ncmpg,I-COMPOSITION_MEDIUM
,v,Sl,O
,kredni,Agpfsl,O
,dobi,Ncfsl,O
,nastala,Vmep-sf,O
,karbonatna,Agpfsn,B-GENUS
,kamnina,Ncfsn,I-GENUS
,.,Z,O
,Prim.,Y,O
,kredni,Agpmsny,O
,kras,Ncmsn,O
,.,Z,O
Sentence: 567,lašt,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Skladovna,Agpfsn,B-GENUS
,polica,Ncfsn,I-GENUS
,",",Z,O
,večja,Agcfsn,B-HAS_SIZE
,ravna,Vmpr3s,O
,strukturna,Agpfsn,O
,površina,Ncfsn,O
,z,Si,B-HAS_FORM
,enakim,Pi-msi,I-HAS_FORM
,strmčem,Ncmsi,I-HAS_FORM
,",",Z,I-HAS_FORM
,kot,Cs,I-HAS_FORM
,ga,Pp3msa--y,I-HAS_FORM
,imajo,Vmpr3p-n,I-HAS_FORM
,skladi,Ncmpn,I-HAS_FORM
,.,Z,O
,Ljudsko,Rgp,O
,iz,Sg,O
,Julijskih,Agpfpg,O
,Alp,Npfpg,O
,.,Z,O
Sentence: 568,ledeni,Agpmsny,B-DEFINIENDUM
,kapnik,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Sigovim,Aspmpd,B-HAS_FORM
,kapnikom,Ncmpd,I-HAS_FORM
,podobna,Agpfsn,I-HAS_FORM
,ledena,Agpfsn,B-GENUS
,tvorba,Ncfsn,I-GENUS
,",",Z,O
,ki,Cs,B-HAS_LOCATION
,visi,Vmpr3s,I-HAS_LOCATION
,ali,Cc,I-HAS_LOCATION
,stoji,Vmpr3s,I-HAS_LOCATION
,v,Sl,I-HAS_LOCATION
,jami,Ncfsl,I-HAS_LOCATION
,.,Z,O
Sentence: 569,lehnjak,Ncmsn,B-DEFINIENDUM
,",",Z,O
,lehkovec,Ncmsn,O
,",",Z,O
,maček,Ncmsn,O
,:,Z,O
,Lahek,Agpmsnn,O
,",",Z,O
,porozen,Agpmsnn,B-HAS_FUNCTION
,",",Z,O
,staničen,Agpmsnn,O
,kalcijev,Aspmsnn,B-GENUS
,karbonat,Ncmsn,I-GENUS
,",",Z,O
,ki,Cs,O
,se,Px------y,B-HAS_LOCATION
,useda,Vmpr3s,I-HAS_LOCATION
,(,Z,I-HAS_LOCATION
